user_id,date,departure_time,origin,destination,transport_mode,actual_travel_time_mins,used_parking,parking_preference,trip_satisfaction,avg_rating
USR0302,2020-03-21,09:30,Borivali,Churchgate,Car,63,Yes,Mall Parking,4,3.0
USR0302,2020-01-05,08:45,Borivali,Churchgate,Car,71,Yes,Mall Parking,2,3.0
USR0302,2020-10-06,08:15,Borivali,Churchgate,Car,66,Yes,Mall Parking,3,3.0
USR0302,2020-02-20,09:45,Borivali,Churchgate,Car,65,Yes,Mall Parking,2,3.0
USR0302,2020-05-27,10:30,Borivali,Churchgate,Car,50,Yes,Mall Parking,3,3.0
USR0302,2020-02-03,08:30,Borivali,Churchgate,Car,56,Yes,Mall Parking,2,3.0
USR0302,2020-04-10,08:45,Borivali,Churchgate,Car,83,Yes,Mall Parking,1,3.0
USR0302,2020-04-21,09:00,Borivali,Churchgate,Car,84,Yes,Mall Parking,2,3.0
USR0302,2020-10-11,08:30,Borivali,Churchgate,Car,81,Yes,Mall Parking,1,3.0
USR0302,2020-12-27,09:15,Borivali,Churchgate,Car,62,Yes,Mall Parking,1,3.0
USR0302,2020-04-20,10:15,Borivali,Churchgate,Car,52,Yes,Mall Parking,1,3.0
USR0302,2020-08-06,09:45,Borivali,Churchgate,Car,80,Yes,Mall Parking,1,3.0
USR0302,2020-11-21,08:30,Borivali,Churchgate,Car,76,Yes,Mall Parking,5,3.0
USR0302,2020-02-04,10:00,Borivali,Churchgate,Car,75,Yes,Mall Parking,5,3.0
USR0302,2020-12-11,10:00,Borivali,Churchgate,Car,64,Yes,Mall Parking,3,3.0
USR0302,2020-03-11,08:30,Borivali,Churchgate,Car,78,Yes,Mall Parking,2,3.0
USR0302,2020-01-06,08:15,Borivali,Churchgate,Car,68,Yes,Mall Parking,2,3.0
USR0302,2020-04-24,08:30,Borivali,Churchgate,Car,68,Yes,Mall Parking,5,3.0
USR0302,2020-11-30,08:45,Borivali,Churchgate,Car,81,Yes,Mall Parking,3,3.0
USR0302,2020-08-26,08:15,Borivali,Churchgate,Car,66,Yes,Mall Parking,1,3.0
USR0302,2020-04-07,09:15,Borivali,Churchgate,Car,85,Yes,Mall Parking,3,3.0
USR0302,2020-05-29,08:30,Borivali,Churchgate,Car,75,Yes,Mall Parking,5,3.0
USR0302,2020-09-19,08:00,Borivali,Churchgate,Car,75,Yes,Mall Parking,2,3.0
USR0302,2020-02-03,08:00,Borivali,Churchgate,Car,68,Yes,Mall Parking,4,3.0
USR0302,2020-08-06,10:00,Borivali,Churchgate,Car,59,Yes,Mall Parking,1,3.0
USR0302,2020-07-05,10:00,Borivali,Churchgate,Car,69,Yes,Mall Parking,1,3.0
USR0303,2020-11-14,09:30,Bandra,Worli,Train+Auto,65,No,Mall Parking,4,4.9
USR0303,2020-06-02,11:45,Bandra,Worli,Train+Auto,55,No,Mall Parking,4,4.9
USR0303,2020-04-29,09:45,Bandra,Worli,Train+Auto,37,No,Mall Parking,2,4.9
USR0303,2020-09-14,11:15,Bandra,Worli,Train+Auto,57,No,Mall Parking,5,4.9
USR0303,2020-08-22,09:45,Bandra,Worli,Train+Auto,49,No,Mall Parking,1,4.9
USR0303,2020-04-13,11:30,Bandra,Worli,Train+Auto,62,No,Mall Parking,3,4.9
USR0303,2020-12-27,11:00,Bandra,Worli,Train+Auto,44,No,Mall Parking,1,4.9
USR0303,2020-04-18,10:15,Bandra,Worli,Train+Auto,66,No,Mall Parking,1,4.9
USR0303,2020-07-21,09:15,Bandra,Worli,Train+Auto,39,No,Mall Parking,1,4.9
USR0303,2020-06-26,11:30,Bandra,Worli,Train+Auto,37,No,Mall Parking,2,4.9
USR0303,2020-01-28,09:45,Bandra,Worli,Train+Auto,39,No,Mall Parking,2,4.9
USR0303,2020-07-09,10:30,Bandra,Worli,Train+Auto,63,No,Mall Parking,3,4.9
USR0303,2020-08-04,09:30,Bandra,Worli,Train+Auto,45,No,Mall Parking,3,4.9
USR0303,2020-11-20,10:15,Bandra,Worli,Train+Auto,37,No,Mall Parking,5,4.9
USR0303,2020-11-24,10:15,Bandra,Worli,Train+Auto,41,No,Mall Parking,3,4.9
USR0303,2020-08-23,11:30,Bandra,Worli,Train+Auto,46,No,Mall Parking,2,4.9
USR0303,2020-07-16,10:00,Bandra,Worli,Train+Auto,36,No,Mall Parking,1,4.9
USR0303,2020-11-06,09:00,Bandra,Worli,Train+Auto,55,No,Mall Parking,2,4.9
USR0303,2020-11-11,11:45,Bandra,Worli,Train+Auto,68,No,Mall Parking,1,4.9
USR0303,2020-06-28,09:30,Bandra,Worli,Train+Auto,62,No,Mall Parking,3,4.9
USR0303,2020-07-21,10:00,Bandra,Worli,Train+Auto,37,No,Mall Parking,3,4.9
USR0303,2020-02-06,11:30,Bandra,Worli,Train+Auto,67,No,Mall Parking,2,4.9
USR0303,2020-05-03,11:30,Bandra,Worli,Train+Auto,49,No,Mall Parking,1,4.9
USR0303,2020-03-04,09:15,Bandra,Worli,Train+Auto,61,No,Mall Parking,1,4.9
USR0303,2020-01-04,09:15,Bandra,Worli,Train+Auto,46,No,Mall Parking,5,4.9
USR0303,2020-05-24,09:00,Bandra,Worli,Train+Auto,48,No,Mall Parking,1,4.9
USR0303,2020-04-13,09:45,Bandra,Worli,Train+Auto,41,No,Mall Parking,3,4.9
USR0303,2020-09-04,10:30,Bandra,Worli,Train+Auto,42,No,Mall Parking,4,4.9
USR0303,2020-07-30,10:15,Bandra,Worli,Train+Auto,65,No,Mall Parking,3,4.9
USR0303,2020-08-15,10:00,Bandra,Worli,Train+Auto,51,No,Mall Parking,4,4.9
USR0303,2020-11-04,11:15,Bandra,Worli,Train+Auto,42,No,Mall Parking,2,4.9
USR0303,2020-08-20,11:45,Bandra,Worli,Train+Auto,52,No,Mall Parking,1,4.9
USR0303,2020-07-02,10:30,Bandra,Worli,Train+Auto,69,No,Mall Parking,5,4.9
USR0303,2020-12-21,09:00,Bandra,Worli,Train+Auto,37,No,Mall Parking,1,4.9
USR0303,2020-07-17,11:30,Bandra,Worli,Train+Auto,44,No,Mall Parking,4,4.9
USR0303,2020-10-27,09:15,Bandra,Worli,Train+Auto,41,No,Mall Parking,5,4.9
USR0303,2020-09-12,09:00,Bandra,Worli,Train+Auto,50,No,Mall Parking,4,4.9
USR0303,2020-10-25,11:15,Bandra,Worli,Train+Auto,51,No,Mall Parking,4,4.9
USR0303,2020-08-10,10:15,Bandra,Worli,Train+Auto,55,No,Mall Parking,1,4.9
USR0303,2020-09-28,09:45,Bandra,Worli,Train+Auto,58,No,Mall Parking,4,4.9
USR0303,2020-05-19,10:15,Bandra,Worli,Train+Auto,63,No,Mall Parking,2,4.9
USR0303,2020-06-02,10:30,Bandra,Worli,Train+Auto,46,No,Mall Parking,3,4.9
USR0303,2020-10-24,10:00,Bandra,Worli,Train+Auto,70,No,Mall Parking,3,4.9
USR0303,2020-04-25,10:00,Bandra,Worli,Train+Auto,63,No,Mall Parking,5,4.9
USR0303,2020-05-24,09:30,Bandra,Worli,Train+Auto,60,No,Mall Parking,2,4.9
USR0303,2020-02-07,11:30,Bandra,Worli,Train+Auto,48,No,Mall Parking,2,4.9
USR0303,2020-12-14,09:15,Bandra,Worli,Train+Auto,71,No,Mall Parking,1,4.9
USR0303,2020-06-14,11:45,Bandra,Worli,Train+Auto,56,No,Mall Parking,3,4.9
USR0303,2020-01-09,10:00,Bandra,Worli,Train+Auto,56,No,Mall Parking,3,4.9
USR0303,2020-09-30,09:30,Bandra,Worli,Train+Auto,50,No,Mall Parking,4,4.9
USR0304,2020-10-04,10:15,Malad,Lower Parel,Train+Auto,27,No,Office Parking,5,4.1
USR0304,2020-02-22,09:45,Malad,Lower Parel,Train+Auto,55,No,Office Parking,2,4.1
USR0304,2020-01-05,09:30,Malad,Lower Parel,Train+Auto,30,No,Office Parking,1,4.1
USR0304,2020-05-07,10:30,Malad,Lower Parel,Train+Auto,32,No,Office Parking,2,4.1
USR0304,2020-05-21,09:00,Malad,Lower Parel,Train+Auto,37,No,Office Parking,1,4.1
USR0304,2020-05-13,09:45,Malad,Lower Parel,Train+Auto,59,No,Office Parking,3,4.1
USR0304,2020-10-15,09:45,Malad,Lower Parel,Train+Auto,58,No,Office Parking,1,4.1
USR0304,2020-10-16,09:45,Malad,Lower Parel,Train+Auto,31,No,Office Parking,4,4.1
USR0304,2020-10-15,08:45,Malad,Lower Parel,Train+Auto,51,No,Office Parking,2,4.1
USR0304,2020-11-22,09:00,Malad,Lower Parel,Train+Auto,44,No,Office Parking,1,4.1
USR0304,2020-07-30,10:30,Malad,Lower Parel,Train+Auto,51,No,Office Parking,4,4.1
USR0304,2020-10-08,09:15,Malad,Lower Parel,Train+Auto,55,No,Office Parking,2,4.1
USR0304,2020-01-30,08:00,Malad,Lower Parel,Train+Auto,27,No,Office Parking,1,4.1
USR0304,2020-06-22,10:00,Malad,Lower Parel,Train+Auto,46,No,Office Parking,2,4.1
USR0304,2020-03-22,10:45,Malad,Lower Parel,Train+Auto,50,No,Office Parking,2,4.1
USR0304,2020-07-26,10:30,Malad,Lower Parel,Train+Auto,55,No,Office Parking,3,4.1
USR0304,2020-12-18,09:30,Malad,Lower Parel,Train+Auto,55,No,Office Parking,5,4.1
USR0304,2020-03-29,09:15,Malad,Lower Parel,Train+Auto,46,No,Office Parking,3,4.1
USR0304,2020-01-27,08:00,Malad,Lower Parel,Train+Auto,34,No,Office Parking,1,4.1
USR0304,2020-11-15,08:15,Malad,Lower Parel,Train+Auto,44,No,Office Parking,1,4.1
USR0304,2020-11-01,09:15,Malad,Lower Parel,Train+Auto,47,No,Office Parking,3,4.1
USR0304,2020-01-10,08:15,Malad,Lower Parel,Train+Auto,59,No,Office Parking,5,4.1
USR0304,2020-09-24,08:15,Malad,Lower Parel,Train+Auto,57,No,Office Parking,5,4.1
USR0304,2020-10-14,10:15,Malad,Lower Parel,Train+Auto,43,No,Office Parking,2,4.1
USR0304,2020-04-08,08:30,Malad,Lower Parel,Train+Auto,31,No,Office Parking,5,4.1
USR0304,2020-11-20,08:45,Malad,Lower Parel,Train+Auto,44,No,Office Parking,1,4.1
USR0304,2020-02-13,09:00,Malad,Lower Parel,Train+Auto,32,No,Office Parking,1,4.1
USR0304,2020-11-16,09:15,Malad,Lower Parel,Train+Auto,28,No,Office Parking,3,4.1
USR0304,2020-03-25,09:15,Malad,Lower Parel,Train+Auto,62,No,Office Parking,1,4.1
USR0304,2020-01-22,09:30,Malad,Lower Parel,Train+Auto,38,No,Office Parking,1,4.1
USR0304,2020-11-06,10:15,Malad,Lower Parel,Train+Auto,46,No,Office Parking,1,4.1
USR0304,2020-10-01,10:15,Malad,Lower Parel,Train+Auto,54,No,Office Parking,4,4.1
USR0304,2020-02-15,08:15,Malad,Lower Parel,Train+Auto,37,No,Office Parking,5,4.1
USR0304,2020-02-04,08:15,Malad,Lower Parel,Train+Auto,44,No,Office Parking,2,4.1
USR0304,2020-05-18,10:30,Malad,Lower Parel,Train+Auto,56,No,Office Parking,4,4.1
USR0304,2020-04-23,10:15,Malad,Lower Parel,Train+Auto,52,No,Office Parking,2,4.1
USR0304,2020-09-23,10:15,Malad,Lower Parel,Train+Auto,48,No,Office Parking,4,4.1
USR0304,2020-01-12,10:00,Malad,Lower Parel,Train+Auto,30,No,Office Parking,5,4.1
USR0304,2020-05-01,10:30,Malad,Lower Parel,Train+Auto,36,No,Office Parking,2,4.1
USR0304,2020-06-24,09:15,Malad,Lower Parel,Train+Auto,42,No,Office Parking,5,4.1
USR0304,2020-04-05,08:00,Malad,Lower Parel,Train+Auto,58,No,Office Parking,2,4.1
USR0304,2020-07-12,09:15,Malad,Lower Parel,Train+Auto,54,No,Office Parking,5,4.1
USR0304,2020-01-16,08:30,Malad,Lower Parel,Train+Auto,61,No,Office Parking,1,4.1
USR0304,2020-01-09,08:00,Malad,Lower Parel,Train+Auto,36,No,Office Parking,2,4.1
USR0304,2020-08-06,09:15,Malad,Lower Parel,Train+Auto,33,No,Office Parking,2,4.1
USR0304,2020-09-21,10:00,Malad,Lower Parel,Train+Auto,46,No,Office Parking,1,4.1
USR0305,2020-05-25,08:45,Mira Road,Andheri,Car,27,Yes,Street Parking,4,3.4
USR0305,2020-07-03,07:30,Mira Road,Andheri,Car,37,Yes,Street Parking,3,3.4
USR0305,2020-10-18,07:30,Mira Road,Andheri,Car,38,Yes,Street Parking,1,3.4
USR0305,2020-06-27,06:00,Mira Road,Andheri,Car,39,Yes,Street Parking,1,3.4
USR0305,2020-04-06,08:45,Mira Road,Andheri,Car,24,Yes,Street Parking,1,3.4
USR0305,2020-11-02,07:00,Mira Road,Andheri,Car,15,Yes,Street Parking,3,3.4
USR0305,2020-06-16,08:45,Mira Road,Andheri,Car,37,Yes,Street Parking,5,3.4
USR0305,2020-07-20,07:30,Mira Road,Andheri,Car,46,Yes,Street Parking,3,3.4
USR0305,2020-07-29,08:30,Mira Road,Andheri,Car,45,Yes,Street Parking,1,3.4
USR0305,2020-01-03,06:00,Mira Road,Andheri,Car,17,Yes,Street Parking,1,3.4
USR0305,2020-12-24,07:30,Mira Road,Andheri,Car,41,Yes,Street Parking,3,3.4
USR0305,2020-07-28,07:45,Mira Road,Andheri,Car,34,Yes,Street Parking,3,3.4
USR0305,2020-04-25,06:45,Mira Road,Andheri,Car,24,Yes,Street Parking,5,3.4
USR0305,2020-07-01,08:45,Mira Road,Andheri,Car,43,Yes,Street Parking,1,3.4
USR0305,2020-04-09,07:15,Mira Road,Andheri,Car,37,Yes,Street Parking,2,3.4
USR0305,2020-10-27,08:00,Mira Road,Andheri,Car,28,Yes,Street Parking,4,3.4
USR0305,2020-10-29,06:30,Mira Road,Andheri,Car,30,Yes,Street Parking,3,3.4
USR0305,2020-08-17,08:15,Mira Road,Andheri,Car,14,Yes,Street Parking,5,3.4
USR0305,2020-09-12,08:00,Mira Road,Andheri,Car,19,Yes,Street Parking,3,3.4
USR0305,2020-03-07,08:30,Mira Road,Andheri,Car,14,Yes,Street Parking,5,3.4
USR0305,2020-08-10,07:00,Mira Road,Andheri,Car,26,Yes,Street Parking,3,3.4
USR0305,2020-09-10,08:00,Mira Road,Andheri,Car,39,Yes,Street Parking,3,3.4
USR0305,2020-08-19,07:45,Mira Road,Andheri,Car,37,Yes,Street Parking,1,3.4
USR0305,2020-11-11,06:45,Mira Road,Andheri,Car,33,Yes,Street Parking,4,3.4
USR0305,2020-04-26,07:00,Mira Road,Andheri,Car,28,Yes,Street Parking,3,3.4
USR0305,2020-09-07,08:30,Mira Road,Andheri,Car,16,Yes,Street Parking,2,3.4
USR0305,2020-05-26,08:15,Mira Road,Andheri,Car,43,Yes,Street Parking,5,3.4
USR0305,2020-05-26,07:30,Mira Road,Andheri,Car,32,Yes,Street Parking,5,3.4
USR0305,2020-08-08,06:15,Mira Road,Andheri,Car,35,Yes,Street Parking,1,3.4
USR0305,2020-11-19,07:45,Mira Road,Andheri,Car,24,Yes,Street Parking,3,3.4
USR0305,2020-10-27,08:15,Mira Road,Andheri,Car,19,Yes,Street Parking,3,3.4
USR0305,2020-06-24,06:00,Mira Road,Andheri,Car,32,Yes,Street Parking,2,3.4
USR0305,2020-07-23,08:00,Mira Road,Andheri,Car,27,Yes,Street Parking,2,3.4
USR0305,2020-03-26,07:30,Mira Road,Andheri,Car,26,Yes,Street Parking,2,3.4
USR0305,2020-08-29,06:00,Mira Road,Andheri,Car,30,Yes,Street Parking,5,3.4
USR0305,2020-07-31,07:45,Mira Road,Andheri,Car,22,Yes,Street Parking,1,3.4
USR0305,2020-03-27,06:45,Mira Road,Andheri,Car,13,Yes,Street Parking,1,3.4
USR0305,2020-12-01,06:30,Mira Road,Andheri,Car,25,Yes,Street Parking,2,3.4
USR0305,2020-09-30,06:15,Mira Road,Andheri,Car,35,Yes,Street Parking,2,3.4
USR0305,2020-02-10,07:00,Mira Road,Andheri,Car,22,Yes,Street Parking,1,3.4
USR0305,2020-07-23,07:15,Mira Road,Andheri,Car,45,Yes,Street Parking,1,3.4
USR0305,2020-01-07,07:30,Mira Road,Andheri,Car,25,Yes,Street Parking,3,3.4
USR0305,2020-08-29,08:45,Mira Road,Andheri,Car,18,Yes,Street Parking,4,3.4
USR0305,2020-12-03,08:15,Mira Road,Andheri,Car,23,Yes,Street Parking,4,3.4
USR0305,2020-04-22,06:30,Mira Road,Andheri,Car,33,Yes,Street Parking,2,3.4
USR0305,2020-12-08,07:15,Mira Road,Andheri,Car,39,Yes,Street Parking,3,3.4
USR0305,2020-05-31,07:45,Mira Road,Andheri,Car,38,Yes,Street Parking,4,3.4
USR0305,2020-12-05,07:45,Mira Road,Andheri,Car,37,Yes,Street Parking,5,3.4
USR0305,2020-11-10,06:45,Mira Road,Andheri,Car,36,Yes,Street Parking,5,3.4
USR0305,2020-09-09,07:15,Mira Road,Andheri,Car,11,Yes,Street Parking,3,3.4
USR0305,2020-10-30,06:00,Mira Road,Andheri,Car,22,Yes,Street Parking,2,3.4
USR0305,2020-06-15,08:00,Mira Road,Andheri,Car,16,Yes,Street Parking,4,3.4
USR0306,2020-07-03,11:00,Vasai,Virar,Auto,74,No,No Preference,5,4.5
USR0306,2020-11-25,10:15,Vasai,Virar,Auto,78,No,No Preference,1,4.5
USR0306,2020-06-01,11:30,Vasai,Virar,Auto,87,No,No Preference,3,4.5
USR0306,2020-12-03,09:30,Vasai,Virar,Auto,87,No,No Preference,4,4.5
USR0306,2020-12-27,09:45,Vasai,Virar,Auto,80,No,No Preference,4,4.5
USR0306,2020-04-29,11:45,Vasai,Virar,Auto,85,No,No Preference,5,4.5
USR0306,2020-01-09,09:30,Vasai,Virar,Auto,57,No,No Preference,5,4.5
USR0306,2020-12-31,10:30,Vasai,Virar,Auto,76,No,No Preference,3,4.5
USR0306,2020-08-17,10:45,Vasai,Virar,Auto,67,No,No Preference,5,4.5
USR0306,2020-01-25,09:00,Vasai,Virar,Auto,79,No,No Preference,5,4.5
USR0306,2020-02-25,10:45,Vasai,Virar,Auto,55,No,No Preference,1,4.5
USR0306,2020-12-11,09:30,Vasai,Virar,Auto,58,No,No Preference,3,4.5
USR0306,2020-02-11,10:30,Vasai,Virar,Auto,58,No,No Preference,2,4.5
USR0306,2020-10-29,11:30,Vasai,Virar,Auto,64,No,No Preference,3,4.5
USR0306,2020-06-02,10:45,Vasai,Virar,Auto,73,No,No Preference,3,4.5
USR0306,2020-10-29,10:00,Vasai,Virar,Auto,89,No,No Preference,4,4.5
USR0306,2020-06-30,09:30,Vasai,Virar,Auto,74,No,No Preference,2,4.5
USR0306,2020-03-04,10:00,Vasai,Virar,Auto,86,No,No Preference,4,4.5
USR0306,2020-12-10,09:45,Vasai,Virar,Auto,78,No,No Preference,5,4.5
USR0306,2020-07-12,10:30,Vasai,Virar,Auto,62,No,No Preference,3,4.5
USR0306,2020-04-12,10:30,Vasai,Virar,Auto,55,No,No Preference,4,4.5
USR0306,2020-02-14,09:00,Vasai,Virar,Auto,87,No,No Preference,2,4.5
USR0306,2020-10-07,10:30,Vasai,Virar,Auto,68,No,No Preference,1,4.5
USR0306,2020-12-09,11:15,Vasai,Virar,Auto,64,No,No Preference,4,4.5
USR0306,2020-05-09,11:15,Vasai,Virar,Auto,56,No,No Preference,1,4.5
USR0306,2020-07-07,09:00,Vasai,Virar,Auto,81,No,No Preference,2,4.5
USR0306,2020-01-05,10:15,Vasai,Virar,Auto,64,No,No Preference,3,4.5
USR0306,2020-02-18,10:15,Vasai,Virar,Auto,86,No,No Preference,2,4.5
USR0306,2020-11-28,10:45,Vasai,Virar,Auto,63,No,No Preference,3,4.5
USR0306,2020-06-08,09:15,Vasai,Virar,Auto,87,No,No Preference,1,4.5
USR0306,2020-01-04,11:00,Vasai,Virar,Auto,55,No,No Preference,2,4.5
USR0306,2020-10-31,10:15,Vasai,Virar,Auto,70,No,No Preference,4,4.5
USR0306,2020-08-15,11:45,Vasai,Virar,Auto,80,No,No Preference,3,4.5
USR0307,2020-02-19,09:30,Chembur,CST,Auto,78,No,Mall Parking,2,4.9
USR0307,2020-09-26,09:45,Chembur,CST,Auto,82,No,Mall Parking,4,4.9
USR0307,2020-11-12,09:15,Chembur,CST,Auto,66,No,Mall Parking,1,4.9
USR0307,2020-08-18,10:30,Chembur,CST,Auto,66,No,Mall Parking,1,4.9
USR0307,2020-10-21,08:30,Chembur,CST,Auto,80,No,Mall Parking,4,4.9
USR0307,2020-02-04,08:00,Chembur,CST,Auto,72,No,Mall Parking,1,4.9
USR0307,2020-06-15,09:00,Chembur,CST,Auto,81,No,Mall Parking,1,4.9
USR0307,2020-01-28,10:15,Chembur,CST,Auto,72,No,Mall Parking,1,4.9
USR0307,2020-11-24,08:30,Chembur,CST,Auto,83,No,Mall Parking,1,4.9
USR0307,2020-04-24,08:15,Chembur,CST,Auto,78,No,Mall Parking,1,4.9
USR0307,2020-12-14,08:30,Chembur,CST,Auto,89,No,Mall Parking,3,4.9
USR0307,2020-07-19,10:30,Chembur,CST,Auto,63,No,Mall Parking,1,4.9
USR0307,2020-08-04,09:15,Chembur,CST,Auto,71,No,Mall Parking,4,4.9
USR0307,2020-04-26,08:45,Chembur,CST,Auto,68,No,Mall Parking,5,4.9
USR0307,2020-05-16,10:00,Chembur,CST,Auto,83,No,Mall Parking,1,4.9
USR0307,2020-02-04,08:00,Chembur,CST,Auto,85,No,Mall Parking,5,4.9
USR0307,2020-10-29,10:45,Chembur,CST,Auto,85,No,Mall Parking,5,4.9
USR0307,2020-05-19,09:45,Chembur,CST,Auto,83,No,Mall Parking,5,4.9
USR0307,2020-11-14,09:00,Chembur,CST,Auto,63,No,Mall Parking,3,4.9
USR0307,2020-05-23,08:15,Chembur,CST,Auto,98,No,Mall Parking,1,4.9
USR0307,2020-01-14,09:45,Chembur,CST,Auto,98,No,Mall Parking,2,4.9
USR0307,2020-06-04,10:00,Chembur,CST,Auto,87,No,Mall Parking,4,4.9
USR0307,2020-09-20,09:45,Chembur,CST,Auto,95,No,Mall Parking,4,4.9
USR0307,2020-06-24,08:30,Chembur,CST,Auto,81,No,Mall Parking,1,4.9
USR0307,2020-08-17,08:30,Chembur,CST,Auto,98,No,Mall Parking,4,4.9
USR0307,2020-02-28,08:45,Chembur,CST,Auto,81,No,Mall Parking,1,4.9
USR0307,2020-12-20,10:15,Chembur,CST,Auto,96,No,Mall Parking,2,4.9
USR0307,2020-04-24,10:00,Chembur,CST,Auto,65,No,Mall Parking,2,4.9
USR0307,2020-06-17,10:45,Chembur,CST,Auto,84,No,Mall Parking,1,4.9
USR0307,2020-01-25,09:15,Chembur,CST,Auto,65,No,Mall Parking,4,4.9
USR0307,2020-03-19,09:00,Chembur,CST,Auto,83,No,Mall Parking,1,4.9
USR0307,2020-12-22,08:30,Chembur,CST,Auto,68,No,Mall Parking,4,4.9
USR0307,2020-08-26,10:30,Chembur,CST,Auto,68,No,Mall Parking,4,4.9
USR0307,2020-07-11,10:15,Chembur,CST,Auto,74,No,Mall Parking,4,4.9
USR0307,2020-04-05,08:00,Chembur,CST,Auto,74,No,Mall Parking,4,4.9
USR0307,2020-10-14,08:15,Chembur,CST,Auto,90,No,Mall Parking,4,4.9
USR0307,2020-05-10,10:15,Chembur,CST,Auto,72,No,Mall Parking,1,4.9
USR0307,2020-01-25,09:30,Chembur,CST,Auto,98,No,Mall Parking,1,4.9
USR0307,2020-02-09,10:15,Chembur,CST,Auto,68,No,Mall Parking,1,4.9
USR0307,2020-09-07,09:00,Chembur,CST,Auto,70,No,Mall Parking,2,4.9
USR0307,2020-04-29,09:45,Chembur,CST,Auto,66,No,Mall Parking,1,4.9
USR0307,2020-07-26,10:00,Chembur,CST,Auto,79,No,Mall Parking,4,4.9
USR0307,2020-08-19,09:00,Chembur,CST,Auto,75,No,Mall Parking,4,4.9
USR0307,2020-05-12,09:30,Chembur,CST,Auto,69,No,Mall Parking,5,4.9
USR0307,2020-10-01,09:45,Chembur,CST,Auto,86,No,Mall Parking,2,4.9
USR0307,2020-06-26,09:00,Chembur,CST,Auto,77,No,Mall Parking,4,4.9
USR0307,2020-06-07,09:00,Chembur,CST,Auto,80,No,Mall Parking,5,4.9
USR0307,2020-01-11,09:15,Chembur,CST,Auto,64,No,Mall Parking,1,4.9
USR0307,2020-02-20,08:15,Chembur,CST,Auto,94,No,Mall Parking,1,4.9
USR0307,2020-09-01,09:15,Chembur,CST,Auto,85,No,Mall Parking,2,4.9
USR0308,2020-04-03,11:45,Andheri,BKC,Car,105,Yes,Mall Parking,1,4.6
USR0308,2020-03-14,09:00,Andheri,BKC,Car,88,Yes,Mall Parking,1,4.6
USR0308,2020-10-25,09:30,Andheri,BKC,Car,98,Yes,Mall Parking,2,4.6
USR0308,2020-01-07,09:15,Andheri,BKC,Car,85,Yes,Mall Parking,2,4.6
USR0308,2020-07-11,09:00,Andheri,BKC,Car,91,Yes,Mall Parking,3,4.6
USR0308,2020-10-22,10:15,Andheri,BKC,Car,74,Yes,Mall Parking,2,4.6
USR0308,2020-04-07,10:15,Andheri,BKC,Car,72,Yes,Mall Parking,3,4.6
USR0308,2020-06-23,11:45,Andheri,BKC,Car,93,Yes,Mall Parking,5,4.6
USR0308,2020-02-28,11:00,Andheri,BKC,Car,82,Yes,Mall Parking,1,4.6
USR0308,2020-08-25,09:30,Andheri,BKC,Car,70,Yes,Mall Parking,5,4.6
USR0308,2020-07-20,10:45,Andheri,BKC,Car,85,Yes,Mall Parking,4,4.6
USR0308,2020-08-17,09:15,Andheri,BKC,Car,99,Yes,Mall Parking,5,4.6
USR0308,2020-04-02,10:15,Andheri,BKC,Car,84,Yes,Mall Parking,1,4.6
USR0308,2020-05-21,11:00,Andheri,BKC,Car,92,Yes,Mall Parking,4,4.6
USR0308,2020-04-14,09:45,Andheri,BKC,Car,90,Yes,Mall Parking,4,4.6
USR0308,2020-08-28,09:30,Andheri,BKC,Car,104,Yes,Mall Parking,1,4.6
USR0308,2020-10-02,09:45,Andheri,BKC,Car,88,Yes,Mall Parking,2,4.6
USR0308,2020-03-31,09:00,Andheri,BKC,Car,89,Yes,Mall Parking,5,4.6
USR0308,2020-04-09,10:45,Andheri,BKC,Car,80,Yes,Mall Parking,1,4.6
USR0308,2020-01-11,09:45,Andheri,BKC,Car,93,Yes,Mall Parking,1,4.6
USR0308,2020-08-24,10:15,Andheri,BKC,Car,91,Yes,Mall Parking,3,4.6
USR0308,2020-11-22,11:30,Andheri,BKC,Car,81,Yes,Mall Parking,4,4.6
USR0308,2020-08-05,09:15,Andheri,BKC,Car,85,Yes,Mall Parking,4,4.6
USR0308,2020-12-16,11:45,Andheri,BKC,Car,88,Yes,Mall Parking,2,4.6
USR0308,2020-12-17,11:30,Andheri,BKC,Car,98,Yes,Mall Parking,1,4.6
USR0308,2020-09-30,09:15,Andheri,BKC,Car,95,Yes,Mall Parking,4,4.6
USR0308,2020-12-21,09:00,Andheri,BKC,Car,97,Yes,Mall Parking,3,4.6
USR0308,2020-12-08,10:30,Andheri,BKC,Car,78,Yes,Mall Parking,1,4.6
USR0308,2020-03-13,10:30,Andheri,BKC,Car,87,Yes,Mall Parking,3,4.6
USR0308,2020-04-16,11:00,Andheri,BKC,Car,85,Yes,Mall Parking,5,4.6
USR0308,2020-07-27,11:30,Andheri,BKC,Car,78,Yes,Mall Parking,5,4.6
USR0308,2020-09-07,10:15,Andheri,BKC,Car,72,Yes,Mall Parking,5,4.6
USR0308,2020-03-27,10:45,Andheri,BKC,Car,70,Yes,Mall Parking,1,4.6
USR0308,2020-12-18,09:30,Andheri,BKC,Car,96,Yes,Mall Parking,5,4.6
USR0308,2020-12-24,10:00,Andheri,BKC,Car,89,Yes,Mall Parking,5,4.6
USR0308,2020-07-14,10:00,Andheri,BKC,Car,79,Yes,Mall Parking,4,4.6
